MD,AT10,AT20,AT30,AT60,AT90,BFV,BS,CBP1,CBP2,CBP3,CBP4,CBP5,CBP6,CBP7,CBP8,CMFF,CMRP_3MS,DSOZ,DTCO,DTSM,DWAL_WALK2,DWCA_WALK2,DWFE_WALK2,DWGD_WALK2,DWSI_WALK2,DWSU_WALK2,DWTI_WALK2,FACIES,GR,GTEM,HCAL,KSDR,KTIM,MPERMC,PEFZ,PHIE,PR,RACHM,RACLM,RHOZ,RMFA,RPCHM,RPCLM,RWA,SP,SSVE,SVEL,SW,T2_DIST[0],T2_DIST[1],T2_DIST[2],T2_DIST[3],T2_DIST[4],T2_DIST[5],T2_DIST[6],T2_DIST[7],T2_DIST[8],T2_DIST[9],T2_DIST[10],T2_DIST[11],T2_DIST[12],T2_DIST[13],T2_DIST[14],T2_DIST[15],T2_DIST[16],T2_DIST[17],T2_DIST[18],T2_DIST[19],T2_DIST[20],T2_DIST[21],T2_DIST[22],T2_DIST[23],T2_DIST[24],T2_DIST[25],T2_DIST[26],T2_DIST[27],T2_DIST[28],T2_DIST[29],T2LM,TCMR,TENS,TNPH,TVD,TVDSS,UZ,VCL,VPVS,WANH,WCAR,WCLA,WCOA,WEVA,WPYR,WQFM,WSID,DENSITY_MUDLOG,TCMR_FILT,DTCO_FILT,GR_FILT,TNPH_FILT,RHOZ_FILT,UZ_FILT,PEFZ_FILT,TCMR_FILT_DPK,DTCO_FILT_DPK,GR_FILT_DPK,TNPH_FILT_DPK,RHOZ_FILT_DPK,UZ_FILT_DPK,PEFZ_FILT_DPK,ANHYDRITE,BIOTITE,CALCITE,DOLOMITE,HALITE,K-FELDSPAR,MUSCOVITE,OIL,QUARTZ,WATER,FACIES_EXT,FACIES_XGB,FACIES_SVM,FACIES_KM,FACIES_SC,FACIES_HW
5622.798,49.95286,16.0809,11.54842,8.36398,8.25988,0.01809,8.5,0.0,0.00016,0.00829,0.00322,0.00641,0.0337,0.00295,0.00353,0.04017,0.0581,0.00467,55.68013,99.54493,0.00432,0.33626,0.00296,0.0,0.0635,0.00646,0.00058,,16.04135,70.91525,8.52958,0.52409,0.49764,65.44802,5.10616,0.06319,0.27234,2.14692,3.13917,2.61005,0.0004,2.11057,2.14015,0.0004,695.0634,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024,0.00158,0.00258,0.0029,0.00248,0.00146,0.00042,0.0,0.0,1e-05,0.0018,0.00638,0.01058,0.01175,0.00891,0.0036,0.0,1e-05,0.0,0.0,0.0,0.00059,0.00294,100.7633,0.05826,8543.125,0.06297,5622.5627,-5595.5627,13.34905,0.0,1.7878,0.02743,0.8078,0.02172,0.0,0.0,0.0,0.14236,0.00068,,0.06191,55.83191,15.97935,0.06679,2.59781,13.21806,5.0782,0.06191,55.83191,15.97935,0.00067,2.59781,13.21806,5.0782,0.01648,0.02965,0.84094,0.0,0.03282,0.01598,0.0,0.0,0.00221,0.06191,2.0,2.0,2.0,1.0,7.0,4.0
5622.9504,55.86837,16.60034,11.65848,8.31517,8.39152,0.02267,8.5,0.0,0.0,0.00901,0.00523,0.00843,0.03439,0.00386,0.00497,0.04321,0.06587,0.00319,55.37291,99.59203,0.00407,0.32146,0.00276,0.0,0.08081,0.00735,0.0007,,16.49628,70.91525,8.53334,0.69699,0.66775,19.4393,5.10121,0.0644,0.27627,2.03265,2.76383,2.60084,0.00041,2.04436,2.02411,0.00041,695.9974,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.00142,0.00282,0.00347,0.00325,0.0023,0.00099,0.0,0.0,0.00038,0.00298,0.00717,0.01075,0.01153,0.00888,0.00424,0.00072,0.00011,0.0,2e-05,0.00032,0.00136,0.00315,101.2885,0.06588,8670.96,0.05925,5622.7151,-5595.7151,13.29223,0.0,1.79857,0.03122,0.765,0.02045,0.0,0.0,0.0,0.18274,0.00058,,0.06625,55.65267,16.16228,0.06253,2.59391,13.17867,5.07003,0.06625,55.65267,16.16228,0.00063,2.59391,13.17867,5.07003,0.01666,0.05089,0.80318,0.0,0.0372,0.0,0.0,0.0,0.02581,0.06625,2.0,2.0,2.0,1.0,7.0,4.0
5623.1028,60.64053,17.51171,11.53538,8.07296,8.35695,0.02813,8.5,0.0,0.0,0.01087,0.00629,0.01097,0.03284,0.00692,0.00586,0.04561,0.07374,0.00993,55.43164,98.93231,0.00405,0.31211,0.00278,0.0,0.09134,0.00806,0.00065,,16.61531,70.91525,8.52208,1.12628,0.7776,38.84638,5.05501,0.06827,0.27121,1.90403,2.77397,2.5868,0.00047,1.94407,1.85301,0.00047,694.0654,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.00139,0.0029,0.00371,0.00364,0.0028,0.00153,0.00047,0.00045,0.00127,0.00392,0.00734,0.00995,0.01038,0.00846,0.00524,0.00245,0.00115,0.00071,0.00051,0.00079,0.00145,0.00228,97.5553,0.07374,8641.045,0.05781,5622.8675,-5595.8675,13.10554,0.0,1.78476,0.03425,0.73746,0.02037,0.0,0.0,0.0,0.20728,0.00065,,0.07151,55.76271,16.14772,0.06225,2.58739,13.0628,5.03709,0.07151,55.76271,16.14772,0.00062,2.58739,13.0628,5.03709,0.03259,0.05224,0.76754,0.0,0.04588,0.0,0.0,0.0,0.03023,0.07151,2.0,2.0,2.0,1.0,7.0,4.0
5623.2552,61.76593,17.99494,11.31378,7.94045,8.19041,0.03116,8.5,0.0,9e-05,0.00878,0.00928,0.013,0.02784,0.01554,0.00398,0.04736,0.07842,0.03617,55.83065,98.65685,0.00255,0.31035,0.00177,0.0,0.09552,0.00932,0.00052,,15.85013,70.91525,8.52202,1.78221,0.90517,7.29665,4.99267,0.07513,0.26443,1.84833,2.32941,2.57106,0.00056,1.8913,1.86121,0.00056,693.2509,,,1.0,2e-05,3e-05,7e-05,0.00012,0.00016,0.00017,0.00014,0.00014,0.00114,0.0023,0.003,0.00322,0.00296,0.00232,0.00167,0.0016,0.00239,0.00434,0.0066,0.00817,0.00853,0.00776,0.00635,0.00478,0.00337,0.00236,0.00141,0.0009,0.00093,0.001,103.5538,0.07851,8561.09,0.06111,5623.0199,-5596.0199,12.87051,0.0,1.76707,0.03958,0.7285,0.01284,0.0,0.0,0.0,0.21864,0.00044,,0.07631,55.87919,15.97279,0.06436,2.58068,12.91913,4.99384,0.07631,55.87919,15.97279,0.00064,2.58068,12.91913,4.99384,0.03052,0.04921,0.76464,0.0,0.04067,0.0,0.0,0.0,0.03866,0.07631,2.0,2.0,2.0,1.0,7.0,4.0
5623.4076,60.65493,17.22898,10.72839,7.7782,7.87688,0.03197,8.5,0.00103,0.00184,0.00364,0.01147,0.01398,0.02149,0.02467,0.00304,0.0492,0.07829,0.04916,56.49821,98.77657,0.0016,0.31267,0.00105,0.0,0.09367,0.01121,0.0005,,15.73555,70.91525,8.52208,2.18946,1.01111,31.70716,4.93038,0.08061,0.25688,1.81594,2.52437,2.56819,0.00065,1.8625,1.8057,0.00065,699.0581,,,1.0,0.00013,0.00019,0.00028,0.0004,0.00048,0.00048,0.00039,0.00024,0.00061,0.00111,0.00148,0.00203,0.0027,0.0033,0.00341,0.00329,0.00348,0.0042,0.00508,0.00578,0.00637,0.00696,0.00734,0.00714,0.00617,0.00453,0.00251,0.0007,0.0002,0.0,113.6741,0.08116,8663.922,0.07009,5623.1723,-5596.1723,12.69669,0.0,1.74831,0.04759,0.7284,0.00803,0.0,0.0,0.0,0.21582,0.00016,,0.07959,56.06776,15.81454,0.0671,2.57794,12.76648,4.94001,0.07959,56.06776,15.81454,0.00067,2.57794,12.76648,4.94001,0.01786,0.04375,0.78001,0.0,0.02727,0.00023,0.0,0.0,0.05129,0.07959,2.0,2.0,2.0,1.0,7.0,4.0
5623.56,58.61679,16.61105,10.34141,7.46673,7.22117,0.03158,8.5,0.00281,0.00195,0.00035,0.01239,0.01408,0.01666,0.02975,0.00425,0.05067,0.07749,0.04757,56.26254,98.54851,0.00032,0.31735,0.0,0.0,0.09068,0.01136,0.00051,,15.16666,70.91525,8.52202,2.59672,1.11704,49.64786,4.88994,0.07945,0.25823,1.78484,2.53206,2.57653,0.00063,1.84939,1.76632,0.00063,696.376,,,1.0,0.00046,0.0006,0.00073,0.00084,0.00078,0.00066,0.00053,0.00022,0.0,1e-05,1e-05,0.00055,0.00185,0.00403,0.00508,0.00493,0.00424,0.00364,0.00333,0.0035,0.00449,0.00626,0.00802,0.00882,0.00817,0.00621,0.00345,0.0008,1e-05,0.0,124.8942,0.08225,8632.013,0.07352,5623.3246,-5596.3246,12.63067,0.0,1.75158,0.04823,0.74047,0.00163,0.0,0.0,0.0,0.20967,0.0,,0.08123,56.31969,15.31372,0.06939,2.58008,12.64313,4.88873,0.08123,56.31969,15.31372,0.00069,2.58008,12.64313,4.88873,0.0103,0.03623,0.79757,0.0,0.01172,0.0,0.0,0.0,0.06296,0.08123,1.0,1.0,2.0,1.0,7.0,4.0
5623.7124,54.19909,15.64555,9.80904,7.46525,6.77296,0.03065,8.5,0.00466,0.00038,3e-05,0.01219,0.01339,0.01552,0.02892,0.00723,0.05166,0.07727,0.02134,56.31575,99.09612,0.00021,0.32395,0.0,0.0,0.08349,0.01063,0.00034,,15.70504,70.91525,8.52963,3.26957,1.27661,17.62971,4.83205,0.07561,0.26149,1.78886,2.23923,2.58713,0.00057,1.85443,1.77317,0.00057,696.25,,,1.0,0.00095,0.00116,0.00119,0.00102,0.00056,0.00013,0.00011,4e-05,0.0,2e-05,0.0,0.00011,0.00153,0.00416,0.00527,0.00487,0.00389,0.00327,0.00322,0.00364,0.0046,0.00603,0.0074,0.00805,0.00762,0.00622,0.00421,0.00208,0.00061,0.00028,132.0735,0.08231,8743.998,0.07298,5623.477,-5596.477,12.52899,0.0,1.75965,0.04514,0.76068,0.00107,0.0,0.0,0.0,0.19311,0.0,,0.08234,56.43116,14.64716,0.07126,2.58675,12.57965,4.85248,0.08234,56.43116,14.64716,0.00071,2.58675,12.57965,4.85248,0.0408,0.01887,0.7916,0.0,0.0,0.00962,0.0,0.0,0.05676,0.08234,1.0,1.0,2.0,1.0,7.0,4.0
5623.8648,50.70177,15.17196,9.74701,7.22132,6.42926,0.02947,8.5,0.00543,0.00045,2e-05,0.0117,0.01187,0.01948,0.02301,0.00994,0.05243,0.07601,0.00881,56.69129,99.87144,9e-05,0.33383,0.0,0.0,0.07383,0.00736,0.00013,,14.11121,70.91525,8.52202,2.94631,1.42356,49.23732,4.79863,0.07037,0.2623,1.81759,2.34114,2.5975,0.0005,1.90605,1.82082,0.0005,688.0053,,,1.0,0.00102,0.0013,0.00137,0.00121,0.00078,0.00032,0.00022,8e-05,1e-05,1e-05,0.0,0.00015,0.00181,0.00365,0.00413,0.00358,0.00318,0.00368,0.00467,0.00541,0.00581,0.00618,0.00657,0.00669,0.00631,0.0054,0.00413,0.00272,0.00148,0.0008,127.9542,0.0819,8830.938,0.06927,5623.6294,-5596.6294,12.48878,0.0,1.76167,0.03123,0.79826,0.00043,0.0,0.0,0.0,0.17007,0.0,,0.08369,56.55484,13.68462,0.07126,2.59513,12.55764,4.8293,0.08369,56.55484,13.68462,0.00071,2.59513,12.55764,4.8293,0.05329,1e-05,0.806,0.0,0.0,0.02029,0.0,0.0,0.03672,0.08369,1.0,1.0,2.0,1.0,7.0,4.0
5624.0172,45.14416,14.65535,9.65062,6.83227,6.28043,0.02961,8.5,0.00503,0.003,0.00032,0.00717,0.01409,0.02489,0.01961,0.00997,0.05447,0.07605,0.01112,56.38799,100.9523,4e-05,0.33805,0.0,0.0,0.06875,0.00777,7e-05,,12.51735,70.91525,8.52202,2.85166,1.76457,23.3296,4.81142,0.0703,0.27327,1.85353,2.24192,2.6044,0.00049,1.93538,1.80477,0.00049,702.9957,,,1.0,0.00076,0.00103,0.00117,0.00118,0.00107,0.00084,0.00063,0.00027,1e-05,0.0,0.0,0.00029,0.00161,0.00257,0.00258,0.00224,0.00282,0.00472,0.00681,0.00775,0.00748,0.00677,0.00621,0.00581,0.00535,0.00469,0.00383,0.00289,0.00197,0.00116,119.9121,0.08408,8654.205,0.07044,5623.7818,-5596.7818,12.55311,0.0,1.79032,0.03297,0.80823,0.00022,0.0,0.0,0.0,0.15858,0.0,,0.08665,56.9034,13.04314,0.07225,2.60091,12.53636,4.81103,0.08665,56.9034,13.04314,0.00072,2.60091,12.53636,4.81103,0.02879,0.0,0.83407,0.0,0.0,0.01578,0.0,0.0,0.0347,0.08665,1.0,1.0,2.0,1.0,7.0,4.0
5624.1696,38.14882,13.27495,8.79324,6.22012,5.76231,0.02639,8.5,0.0022,0.00365,0.00031,0.00362,0.01661,0.03089,0.02106,0.00956,0.06151,0.08205,0.01113,57.11665,101.8007,0.00014,0.34096,0.0,0.0,0.06473,0.0087,0.00022,,10.92285,70.91525,8.52206,8.31966,4.86461,51.79313,4.81446,0.06979,0.27029,1.87497,2.43543,2.61009,0.00049,1.95257,1.88004,0.00049,697.1235,,,1.0,0.00033,0.0005,0.00064,0.00082,0.0011,0.00122,0.00108,0.00058,8e-05,2e-05,0.0,0.0003,0.00084,0.00138,0.00133,0.00145,0.00299,0.00602,0.0089,0.00996,0.00923,0.00785,0.00671,0.00594,0.0053,0.00458,0.00374,0.00283,0.00196,0.00118,153.847,0.0879,8937.988,0.07007,5623.9342,-5596.9342,12.58663,0.0,1.78233,0.03694,0.81293,0.00072,0.0,0.0,0.0,0.14941,0.0,,0.09236,57.27019,12.29399,0.07637,2.6008,12.48707,4.79222,0.09236,57.27019,12.29399,0.00076,2.6008,12.48707,4.79222,0.01766,0.0,0.8465,0.0,0.0,0.00895,0.0,0.0,0.03453,0.09236,2.0,1.0,2.0,1.0,7.0,4.0
5624.322,27.9978,10.3991,7.32722,5.27566,4.97708,0.02556,8.5,0.00024,0.00315,0.00083,0.00248,0.01886,0.03648,0.02529,0.00973,0.0715,0.09367,0.01062,58.00534,102.5228,0.00021,0.34056,0.0,0.0,0.06326,0.01225,0.00032,,11.95927,70.91525,8.52202,13.76592,8.05987,6.452,4.7986,0.07781,0.26459,1.97249,2.56749,2.60544,0.00061,2.00777,1.95439,0.00061,695.7563,,,1.0,0.0,0.0,0.0,0.00012,0.0005,0.00091,0.00121,0.00096,0.00036,0.00012,1e-05,9e-05,0.00034,0.00086,0.00093,0.00134,0.00336,0.00699,0.01036,0.01167,0.01096,0.00945,0.00814,0.00715,0.00625,0.00525,0.00411,0.00293,0.00182,0.00087,182.4588,0.09706,8926.94,0.07848,5624.0866,-5597.0866,12.52431,0.0,1.76747,0.052,0.79992,0.00103,0.0,0.0,0.0,0.14705,0.0,,0.10085,57.86773,11.84157,0.08577,2.59394,12.40183,4.77101,0.10085,57.86773,11.84157,0.00086,2.59394,12.40183,4.77101,0.05904,0.0,0.80985,0.0,0.0,0.01236,0.0,0.0,0.0179,0.10085,2.0,1.0,2.0,1.0,7.0,4.0
5624.4744,16.97914,7.05555,5.3852,4.10815,3.94585,0.02984,8.5,1e-05,0.00221,0.00285,0.00377,0.021,0.04017,0.0303,0.01056,0.08103,0.10865,0.00316,58.14966,103.3718,0.00012,0.34391,0.0,0.0,0.05862,0.01384,0.00018,,11.95927,70.91525,8.53334,19.21219,11.25512,7.87373,4.73797,0.09247,0.26854,2.05635,2.77289,2.58656,0.00086,2.0737,2.05961,0.00086,700.119,,,1.0,0.0,1e-05,0.0,2e-05,0.00011,0.00036,0.00092,0.00131,0.00119,0.00086,0.00062,0.0006,0.00084,0.0011,0.00125,0.00195,0.00415,0.00768,0.01088,0.01221,0.01176,0.01062,0.00954,0.00857,0.00751,0.00621,0.00474,0.00324,0.00184,0.00069,183.6868,0.11087,8886.057,0.09359,5624.239,-5597.239,12.2825,0.0,1.77769,0.05876,0.80359,0.00059,0.0,0.0,0.0,0.13706,0.0,,0.11042,58.68687,11.43227,0.09826,2.58192,12.26514,4.73864,0.11042,58.68687,11.43227,0.00098,2.58192,12.26514,4.73864,0.0,0.0,0.85418,0.0,0.0,0.0,0.0,0.0,0.03539,0.11042,2.0,1.0,2.0,1.0,7.0,4.0
5624.6268,8.44741,4.97509,4.01777,3.1784,3.11651,0.03903,8.5,1e-05,0.00146,0.00749,0.00607,0.02401,0.03994,0.03417,0.01118,0.08529,0.12286,0.00316,59.67902,105.3148,1e-05,0.34333,0.0,0.0,0.05746,0.01756,2e-05,,11.84909,70.91525,8.53341,24.47635,11.40924,3.31227,4.69261,0.11385,0.26349,2.13122,2.72239,2.56322,0.0013,2.14957,2.12032,0.0013,698.3768,,,1.0,0.0,0.0,0.0,0.0,1e-05,0.00016,0.00091,0.00183,0.00218,0.00201,0.00163,0.00125,0.0011,0.00125,0.00185,0.00321,0.00553,0.00838,0.01066,0.01163,0.01154,0.01105,0.01047,0.00968,0.00852,0.00696,0.00518,0.00337,0.00174,0.00051,160.0387,0.12432,8891.994,0.11625,5624.3914,-5597.3914,12.0626,0.0,1.76469,0.07457,0.78951,7e-05,0.0,0.0,0.0,0.13586,0.0,,0.11967,59.47555,11.50013,0.11334,2.56558,12.10138,4.70307,0.11967,59.47555,11.50013,0.00113,2.56558,12.10138,4.70307,0.0,0.0,0.83801,0.0,0.0,0.00723,0.0,0.0,0.03509,0.11967,2.0,1.0,2.0,1.0,7.0,4.0
5624.7792,5.94611,3.78199,3.15954,2.62637,2.55421,0.04799,8.5,0.0,0.00358,0.01043,0.00682,0.02717,0.03698,0.03647,0.01052,0.08397,0.12838,0.00578,60.48368,106.0338,0.0,0.34062,0.0,0.0,0.06096,0.01695,0.0,,10.47089,70.91525,8.52202,21.1422,8.90137,2.0216,4.64956,0.1294,0.25884,2.35032,3.00258,2.54428,0.00167,2.43521,2.35947,0.00167,696.1264,,,1.0,0.0,0.0,0.0,9e-05,0.00027,0.00052,0.00146,0.00238,0.00278,0.00263,0.00214,0.00151,0.00113,0.00138,0.00252,0.00448,0.00681,0.00886,0.01017,0.01076,0.011,0.01112,0.01099,0.01035,0.00911,0.00738,0.00536,0.00335,0.00159,0.00036,134.6503,0.13196,8831.039,0.13292,5624.5438,-5597.5438,11.86968,0.0,1.7531,0.07197,0.78428,1e-05,0.0,0.0,0.0,0.14374,0.0,,0.12657,60.18398,11.58836,0.12695,2.54957,11.95467,4.67351,0.12657,60.18398,11.58836,0.00127,2.54957,11.95467,4.67351,0.0,0.0,0.82515,0.0,0.0,0.00759,0.0,0.0,0.04069,0.12657,1.0,1.0,2.0,1.0,7.0,4.0
5624.9316,4.73971,3.31703,2.78689,2.35191,2.27004,0.05056,8.5,0.00056,0.00656,0.00804,0.0078,0.02759,0.03693,0.03626,0.01037,0.08356,0.12699,0.00578,61.06006,107.2505,8e-05,0.33501,0.0,0.0,0.06858,0.01475,0.00012,1.0,11.26213,70.91525,8.53343,19.82016,8.84812,3.75332,4.63661,0.14112,0.26022,2.50883,3.40312,2.5284,0.00199,2.61592,2.41954,0.00199,693.2508,,,1.0,0.0,0.0,0.0,0.00028,0.00082,0.00135,0.00223,0.00264,0.00262,0.00228,0.00176,0.00124,0.00108,0.00166,0.00319,0.00536,0.00747,0.0089,0.00966,0.01017,0.01072,0.01122,0.01129,0.01065,0.0093,0.00743,0.0053,0.0032,0.00143,0.00028,122.8757,0.13412,8936.972,0.14544,5624.6962,-5597.6962,11.76783,0.0,1.75648,0.06265,0.77655,0.00038,0.0,0.0,0.0,0.16041,0.0,,0.12979,60.97316,11.72138,0.13764,2.53697,11.86767,4.66117,0.12979,60.97316,11.72138,0.00138,2.53697,11.86767,4.66117,0.0,0.0,0.84694,0.0,0.0,0.01219,0.0,0.0,0.01108,0.12979,1.0,1.0,2.0,1.0,7.0,4.0
