seed,measurement_ratio,method,rmse_mean,mae_mean,relative_l2_mean,support_f1_mean,n_test_samples
47,0.4,cs_only_fista,0.560942163796317,0.44855954658592445,0.7997502535168165,0.0908567302037493,300
47,0.4,cs_only_spgl1,0.7002640438947928,0.5599959131540198,0.9983696146609304,0.03724867724863016,300
47,0.4,hybrid_fista,0.291738967779367,0.23048025311618384,0.4158325557907502,0.09341413958715156,300
47,0.4,hybrid_spgl1,0.3612595278025909,0.2761587381036267,0.5150068580234223,0.11965608465593389,300
47,0.4,ml_only,0.36279014179755653,0.2768651104591234,0.5172246012977517,,300
47,0.5,cs_only_fista,0.5183502456438971,0.4142900062575337,0.7391247881110321,0.0902278773139307,300
47,0.5,cs_only_spgl1,0.7001587569285199,0.5599732880647954,0.9982180889795933,0.034100529100485485,300
47,0.5,hybrid_fista,0.2679546658143227,0.2121105237138191,0.3816872967519943,0.09294262971247177,300
47,0.5,hybrid_spgl1,0.3610627096594342,0.2760948593810047,0.514721220777656,0.14405291005272136,300
47,0.5,ml_only,0.36279014179755653,0.2768651104591234,0.5172246012977517,,300
47,0.6,cs_only_fista,0.46869991366396335,0.375727268196145,0.6685311663326087,0.09041688541379427,300
47,0.6,cs_only_spgl1,0.7000653397049497,0.5599603721930675,0.9980762073670622,0.03907407407402558,300
47,0.6,hybrid_fista,0.24785398743371806,0.19703707702003806,0.3529547420457665,0.09193957966719396,300
47,0.6,hybrid_spgl1,0.36097193428290913,0.27608671127907797,0.5145913192798462,0.1656269841267721,300
47,0.6,ml_only,0.36279014179755653,0.2768651104591234,0.5172246012977517,,300
53,0.2,cs_only_fista,0.6249593269262192,0.49894786256515156,0.8994738546739743,0.08957586709979988,300
53,0.2,cs_only_spgl1,0.6938793589721973,0.5543822469419619,0.9985766943275866,0.019431216931192406,300
53,0.2,hybrid_fista,0.33377440797006014,0.26062559204197394,0.4805395242297295,0.09157629078465329,300
