seed,measurement_ratio,method,sample_id,rmse,mae,relative_l2,support_f1,lambda,cs_engine,m
7,0.1,mlp_concat_ub,162,0.0837962980451308,0.06878763473198297,1.2393163272528493,,,direct_ub,6
7,0.1,pca_regression_ub,162,0.1024427763185556,0.07411036721450875,1.5150908603661732,,8.0,pca_mlp,6
7,0.1,ml_only,163,0.05971755570406957,0.057665566775292096,0.8679240946087959,,,none,6
7,0.1,mlp_concat_ub,163,0.17631781577521854,0.14719937689927554,2.5625710700292186,,,direct_ub,6
7,0.1,pca_regression_ub,163,0.16933300266049556,0.13975803352764737,2.4610550664498145,,8.0,pca_mlp,6
7,0.1,ml_only,164,0.05449438539324392,0.052745931355161216,0.7719655774854708,,,none,6
7,0.1,mlp_concat_ub,164,0.13117089249797687,0.10216061514507982,1.858162323435236,,,direct_ub,6
7,0.1,pca_regression_ub,164,0.10819154643977388,0.07606076055882795,1.5326377024665148,,8.0,pca_mlp,6
7,0.1,ml_only,165,0.053664642649836704,0.05096317612169707,0.7305919899070306,,,none,6
7,0.1,mlp_concat_ub,165,0.1824905299963471,0.14952613601370462,2.4844313288206643,,,direct_ub,6
7,0.1,pca_regression_ub,165,0.1227911664586307,0.1076334170534012,1.6716824750213708,,8.0,pca_mlp,6
7,0.1,ml_only,166,0.05072514502204037,0.04828740521340974,0.6641469911244693,,,none,6
7,0.1,mlp_concat_ub,166,0.17313933484954452,0.14247554316631833,2.2669224156116883,,,direct_ub,6
7,0.1,pca_regression_ub,166,0.13473202630257097,0.11837323325724976,1.764053505181207,,8.0,pca_mlp,6
7,0.1,ml_only,167,0.045704316255386804,0.042577465373568435,0.5758126033174011,,,none,6
7,0.1,mlp_concat_ub,167,0.16372809791483078,0.13030456260925843,2.062752711795211,,,direct_ub,6
7,0.1,pca_regression_ub,167,0.0967958434892056,0.0859563665359103,1.2194967827191596,,8.0,pca_mlp,6
7,0.1,ml_only,168,0.04083813585751756,0.03824641932102171,0.5032188987696417,,,none,6
7,0.1,mlp_concat_ub,168,0.08808898802658309,0.07285257111109511,1.0854570762761517,,,direct_ub,6
7,0.1,pca_regression_ub,168,0.12580821701980827,0.09985373348129907,1.5502439348789703,,8.0,pca_mlp,6
7,0.1,ml_only,169,0.0432059554232766,0.0391484093735943,0.5255040765297374,,,none,6
7,0.1,mlp_concat_ub,169,0.08166288605967138,0.06838925398871232,0.9932468592610123,,,direct_ub,6
7,0.1,pca_regression_ub,169,0.12843380446065128,0.10808965909587585,1.56211075873894,,8.0,pca_mlp,6
7,0.1,ml_only,170,0.04123650586514335,0.037973916427091754,0.4936913588605365,,,none,6
7,0.1,mlp_concat_ub,170,0.051356955051673675,0.04103095826703737,0.614855317987358,,,direct_ub,6
7,0.1,pca_regression_ub,170,0.13723316856593865,0.12258751420092724,1.6429818203225641,,8.0,pca_mlp,6
7,0.1,ml_only,171,0.040570167585762866,0.03711665131751317,0.47406678572899796,,,none,6
7,0.1,mlp_concat_ub,171,0.05809358509429214,0.04769489854218188,0.6788298100792093,,,direct_ub,6
7,0.1,pca_regression_ub,171,0.13503176093270597,0.12077007475057876,1.5778606963200865,,8.0,pca_mlp,6
7,0.1,ml_only,172,0.03901050715305165,0.036094292211453854,0.4500073212313897,,,none,6
7,0.1,mlp_concat_ub,172,0.07550446396905476,0.05699091355471589,0.8709848718044254,,,direct_ub,6
7,0.1,pca_regression_ub,172,0.11536644735576576,0.10144776204553607,1.3308144324006594,,8.0,pca_mlp,6
7,0.1,ml_only,173,0.043331593194442,0.03938186964615263,0.4965224075113018,,,none,6
7,0.1,mlp_concat_ub,173,0.12881929240879597,0.10265275613124973,1.4760977034401286,,,direct_ub,6
7,0.1,pca_regression_ub,173,0.09464270886898435,0.08190631522095784,1.084479526292767,,8.0,pca_mlp,6
7,0.1,ml_only,174,0.038958801752044046,0.036877403005545095,0.44292124206826883,,,none,6
7,0.1,mlp_concat_ub,174,0.14653677713231125,0.11936298846960261,1.6659714472024048,,,direct_ub,6
7,0.1,pca_regression_ub,174,0.06058041007761922,0.049099446741550395,0.6887365439871715,,8.0,pca_mlp,6
7,0.1,ml_only,175,0.04319646376143265,0.03960363755360126,0.48892864925830715,,,none,6
7,0.1,mlp_concat_ub,175,0.14484958167096548,0.11394066814344808,1.639511759646576,,,direct_ub,6
7,0.1,pca_regression_ub,175,0.06026690501586979,0.04898366985291097,0.6821441826146983,,8.0,pca_mlp,6
7,0.1,ml_only,176,0.03869728793903962,0.034179809976259495,0.4343084895088648,,,none,6
7,0.1,mlp_concat_ub,176,0.1397684413590705,0.11624961564281353,1.5686530989792344,,,direct_ub,6
7,0.1,pca_regression_ub,176,0.07285780445854004,0.0615527310540153,0.817699758524888,,8.0,pca_mlp,6
7,0.1,ml_only,177,0.039420397094613806,0.036206600485651094,0.44038377559107206,,,none,6
7,0.1,mlp_concat_ub,177,0.17783729959098996,0.1495217947958557,1.9867040214443081,,,direct_ub,6
7,0.1,pca_regression_ub,177,0.0977317956842645,0.07795772561122344,1.0918078038491483,,8.0,pca_mlp,6
7,0.1,ml_only,178,0.03690891857919122,0.033623767846565074,0.4126933058587859,,,none,6
7,0.1,mlp_concat_ub,178,0.21060607413420226,0.1724320824932543,2.354870321705563,,,direct_ub,6
7,0.1,pca_regression_ub,178,0.09010038642268527,0.07539150624446514,1.007448274382545,,8.0,pca_mlp,6
